data_source,feature_description,feature_name,product_line,referrer_url,url
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Collaborate throughout your company and with outside parties.,Chatter,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Easily personalize your team’s sales milestones with a sales path.,Customizable Sales Process,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Get the complete view of all customer engagement in one place.,"Task Management, Activity Feed",Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,"The fastest way to build, extend, and manage apps — with clicks or code.",Platform,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,N/A,Email Integration with Outlook,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,"Automatically route inquiries to the right group or agent for faster, more accurate case resolution.",Case Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,"Access knowledge articles and FAQ pages to provide excellent customer service, faster.",Knowledge (Read-Only),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,"Install prebuilt apps, flows, and components from AppExchange to accelerate time to market.",AppExchange,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,"Get a complete view of customers when they are individual people, including activity history, and service and sales engagement.",Person Accounts,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"The fastest way to build, extend, and manage apps — with clicks or code.",Platform,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,N/A,Email Integration with Outlook,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Stay in sync with your favorite productivity apps, including Gmail, Calendar, Sheets, and Slides.",Google Apps Integration,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Stay in sync with your favorite productivity apps, including Gmail, Calendar, Sheets, and Slides.",Google Apps Integration,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Sync contacts and calendar events between any Microsoft Exchange-connected device and Salesforce.,Lightning Sync,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Single sign-on for all your enterprise apps lets you easily connect to your existing directory to manage users and access.,Salesforce Identity,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,"Boost productivity in fast-paced sales environments with everything a rep needs to close business faster, all on one screen.",Sales Console App,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Single sign-on for all your enterprise apps lets you easily connect to your existing directory to manage users and access.,Salesforce Identity,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Sync contacts and calendar events between any Microsoft Exchange-connected device and Salesforce.,Lightning Sync,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Connect external systems and data to Salesforce using web services APIs, including REST, SOAP, and more.",Web Services API,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Specify collaborators assigned to each deal.,Sales Teams,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
